"","artist","title","Wonder","Transcendence","Nostalgia","Tenderness","Peacefulness","Joy","Power","Tension","Sadness","Sublimity","Vitality","Unease","ICC","Familiarity","Liking","Spotify ID","Youtube Clip","Youtube ID","Youtube Start-Time","Youtube End-Time","Number of Raters","GEMS Version"
"630","Bag Raiders","Shooting Stars",32.32,10.06,24.19,11.48,28.29,52.77,16.19,12.32,0.32,21.27,34.48,6.32,0.91,2.94,3.32,"0UeYCHOETPfai02uskjJ3x","https://youtube.com/clip/UgkxAR8m_aazONenJf1M02Bo3_Zb65m0lLtH","UgkxAR8m_aazONenJf1M02Bo3_Zb65m0lLtH","0:24","0:54",31,"gems-45_mx"
"631","Gary Jules","Mad World",24.82,15.06,58.39,15.06,26.61,3.7,1.64,6.45,41.3,27.99,2.67,23.88,0.94,4.58,3.76,"3JOVTQ5h8HGFnDdp4VT3MP","https://youtube.com/clip/UgkxtyssG62_onzp6HEPprFdOI9dOulolVnR","UgkxtyssG62_onzp6HEPprFdOI9dOulolVnR","0:05","0:49",33,"gems-45_mx"
"632","Mark Ronson","Uptown Funk",32.9,9.97,11.42,2.81,28.48,72.29,50.97,9.87,0,17.12,61.63,4.94,0.95,4.29,3.45,"32OlwWuMpZ6b0aN2RZOeMS","https://youtube.com/clip/UgkxAtoariM8O0ql3atpeX96wd-ObqBs0aW_","UgkxAtoariM8O0ql3atpeX96wd-ObqBs0aW_","1:32","2:02",31,"gems-45_mx"
"633","The Beatles","Let It Be",32.23,25.1,56.39,36.48,51,22.52,10.84,1.65,9.13,40.24,16.68,5.39,0.92,3.94,3.68,"7iN1s7xHE4ifF5povM6A48","https://youtube.com/clip/UgkxeQzl6iTLYXcapbCRDdFnu72hh36c4zrh","UgkxeQzl6iTLYXcapbCRDdFnu72hh36c4zrh","1:06","1:52",31,"gems-45_mx"
"634","Eric Clapton","Tears In Heaven",35.52,29.35,59.1,37.65,41.94,6.61,4.9,2.1,27.1,40.71,5.76,14.6,0.92,3.1,3.55,"7utRJ4BeYx85khzP3lKoBX","https://youtube.com/clip/UgkxxEFa8-Gy3pVOySexdjb0g18Q75s0Le1z","UgkxxEFa8-Gy3pVOySexdjb0g18Q75s0Le1z","0:24","1:03",31,"gems-45_mx"
"635","Lola Marsh","Wishing Girl",16.33,17.3,9.78,14.22,25.63,21.26,6.89,9.22,0.52,16.65,14.07,4.87,0.69,1.81,2.81,"2iawlVRHk4Q9aPg0OgG20D","https://youtube.com/clip/UgkxryzdwbzDKWLWBfxb50LhzI49iot0WfJg","UgkxryzdwbzDKWLWBfxb50LhzI49iot0WfJg","2:02","2:36",27,"gems-45_mx"
"636","Bilderbuch","Maschin",13,4.52,7.96,4.07,16.3,29.26,17.85,18.04,0,9.17,23.56,9.02,0.82,1.89,2.3,"2Lg1njXKvhgv72U9QkrwXi","https://youtube.com/clip/UgkxbEuXpB48AVtJ2zkcUd5JdK5PfnA7tM7g","UgkxbEuXpB48AVtJ2zkcUd5JdK5PfnA7tM7g","0:26","0:58",27,"gems-45_mx"
"637","Fletwood Mac","Dreams",20.56,16.63,34.96,28.07,35.89,23.96,5.41,2.85,2.04,27.22,14.69,2.44,0.87,2.93,3.52,"0ofHAoxe9vBkTCp2UQIavz","https://youtube.com/clip/UgkxQMbhr2z_eKAUDgf3qBfU2f1FvLS8GTTw","UgkxQMbhr2z_eKAUDgf3qBfU2f1FvLS8GTTw","0:30","1:00",27,"gems-45_mx"
"638","Oasis","Don't Look Back In Anger",17,12.89,48.59,22.96,23,29.63,6.96,10.04,13.96,24.89,18.3,12,0.84,3.89,3.44,"7ppPZa3TRUSGKaks9wH7VT","https://youtube.com/clip/UgkxGLHNNhV7rad3bX2cNrSRHsnwCODOvyfH","UgkxGLHNNhV7rad3bX2cNrSRHsnwCODOvyfH","0:23","0:55",27,"gems-45_mx"
"639","Der Junge mit der Gitarre","Hallo Worum Gehts Ich Bin Dagegen",18.17,14.07,0,0,6.86,42.9,23.76,14.86,2,7.82,33.33,8.43,0.89,1.28,2.31,"2v9P6UeIJkWBz2NnvGvZIr",NA,NA,NA,NA,29,"gems-45_mx"
"640","Chris Brown","Forever",28.76,3.07,16.21,16.79,9.14,39.66,18.76,15.03,0,14.79,29.21,7.52,0.8,2.48,2.86,"3NZJlJemX3mzjf56MqC5ML","https://youtube.com/clip/UgkxNpWUdgUpfH9Roy0ITwjbRuhWVxQDotFM","UgkxNpWUdgUpfH9Roy0ITwjbRuhWVxQDotFM","0:44","1:14",29,"gems-45_mx"
"641","Ryan Adams","Lucky Now",23.24,16.07,20.97,27.55,45.17,25.69,7.1,15.1,5.03,26.6,16.4,10.07,0.78,1.28,2.72,"4roEQeLnZ0d96fDnRdXXW6","https://youtube.com/clip/UgkxEIuT5mlCEfm4iPSjO__t1lazNBSBjep7","UgkxEIuT5mlCEfm4iPSjO__t1lazNBSBjep7","1:27","2:16",29,"gems-45_mx"
"642","Amy Winehouse","Back To Black",28.72,19.03,46.38,28.79,27.31,27.14,17.24,2.76,7.41,30.05,22.19,5.09,0.79,3.97,3.83,"3FAclTFfvUuQYnEsptbK8w","https://youtube.com/clip/UgkxIuGIDESDyUqSy4h9o9z3eBocW-G2GWAz","UgkxIuGIDESDyUqSy4h9o9z3eBocW-G2GWAz","1:51","2:30",29,"gems-45_mx"
"643","VersaEmerge","Mind Reader",11.44,13.94,16.62,8.38,2.69,19.75,40.31,25,10.94,10.61,30.03,17.97,0.84,1.12,2.94,"2b9ge09fnhEVVmkS8BjqRu",NA,NA,NA,NA,16,"gems-9"
"644","East 17","it's alright - the guvnor mix",4.82,10.12,4.88,1.35,1.41,36.53,14.06,17.35,0.41,4.52,25.29,8.88,0.88,1.12,1.71,"0hiUOCWNdPefjaEAjcJ8Cq",NA,NA,NA,NA,17,"gems-9"
"645","Madonna","Intervention",17.47,27.32,18.21,16.58,13.74,36.84,31.16,14.79,8.05,18.66,34,11.42,0.81,1.26,2.53,"7BxLHR4ApH0n4rx10KAWOo",NA,NA,NA,NA,21,"gems-9"
"646","Nina Simone","I Want a Little Sugar in My Bowl",29.19,15.94,35.69,35.38,48.31,17.31,14.81,1.81,28.75,32.9,16.06,15.28,0.85,1.44,3.12,"3NcJu9876GBJuNU6vJOrbb",NA,NA,NA,NA,17,"gems-9"
"647","Draconian","Death, Come Near Me",10,26.25,12.56,18.12,11.5,1.25,14.25,28.19,37.31,15.69,7.75,32.75,0.73,1,1.88,"0xaf0rzKil2j5Yd2Fiz9SL",NA,NA,NA,NA,16,"gems-9"
"648","Tony Bennett","Rags to Riches",28.08,10.85,31.23,26.69,24.54,26.46,12,9.77,12.85,24.28,19.23,11.31,0.56,1.08,2.77,"4BH8EuPAxeFAh1rSWtnGdD",NA,NA,NA,NA,13,"gems-9"
"649","Noah and the Whale","Tonight's The Kind Of Night",22.63,17.84,23.89,21.21,15.84,34.58,24.74,11.79,7.95,20.28,29.66,9.87,0.62,1.26,2.53,"1UFnmge9gtAcrWICSptE9e",NA,NA,NA,NA,18,"gems-9"
"650","Kelly Clarkson","Breakaway",24.38,23.88,45.42,28.5,37.83,18.46,22,7.21,16.58,32,20.23,11.9,0.83,2.83,3.46,"3xrn9i8zhNZsTtcoWgQEAd",NA,NA,NA,NA,24,"gems-9"
"651","Infected Mushroom","Here We Go Go Go",17,29.5,8,1.86,5.86,43.71,50.71,22.36,0.5,12.44,47.21,11.43,0.87,1.14,3.36,"5wTudWQXd6Sjy6nH22fsYv",NA,NA,NA,NA,14,"gems-9"
"652","The Moody Blues","Melancholy Man",21.8,25,21,13.4,20.33,23.73,41.33,18.93,8.07,20.31,32.53,13.5,0.61,1.27,2.93,"1NeQzAqahRYI09bgLbhVFN",NA,NA,NA,NA,15,"gems-9"
"653","Britney Spears","I'm Not a Girl, Not Yet a Woman",48,31.15,45.15,45.31,30.69,41.54,38.38,7.77,19.31,40.06,39.96,13.54,0.75,2.15,3.38,"1xg1yGPy1Y3YUf44s6TB1o",NA,NA,NA,NA,13,"gems-9"
"654","Maria Beth�nia","Olhos Nos Olhos",28.88,12.75,20.62,46.19,47.12,14.62,8.5,5.75,23.12,31.11,11.56,14.44,0.87,1,2.75,"1UBJvypv5W1GNoplpc2EYl",NA,NA,NA,NA,16,"gems-9"
"655","Daft Punk","Give Life Back to Music",12.27,7.33,15.73,0.67,16.47,49.07,24.67,7.53,0.87,10.49,36.87,4.2,0.87,1.53,3.13,"0dEIca2nhcxDUV8C5QkPYb",NA,NA,NA,NA,15,"gems-9"
"656","Boys Like Girls","Leaving California",25.5,17.75,23.33,43.25,41.5,11.75,14.92,2.92,38.08,30.27,13.33,20.5,0.74,1.5,3.42,"0Vm3wrODAsNdUvCcy15aZT",NA,NA,NA,NA,11,"gems-9"
"657","Phil Collins","Two Hearts",14.62,6.54,32.23,30.08,15.31,46.77,19,1.69,1.38,19.75,32.88,1.54,0.81,1.92,3.23,"0vDSWxRlWN0LWsSQdGIPuE",NA,NA,NA,NA,14,"gems-9"
"658","Mayday Parade","Your Song",12.64,17.36,27.27,10.36,9.82,25.36,39.18,33.64,28.82,15.49,32.27,31.23,0.56,1.36,2.73,"7va0FN5Fim1dNPi06sqxVx",NA,NA,NA,NA,11,"gems-9"
"659","Fall Out Boy","Get Busy Living or Get Busy Dying (Do Your Part to Save the Scene and Stop Going to Shows)",15.17,22.5,1.33,8,1.17,37.5,36.17,18,1.17,9.63,36.83,9.58,0.44,1.17,2.17,"4903HFfvLIQ8ujvQ0ARNGI",NA,NA,NA,NA,6,"gems-9"
"660","Krewella","Marching On",22.5,13.59,15.27,21.14,16.14,27.68,27.55,12.82,15.32,17.73,27.61,14.07,0.48,1.41,2.73,"5LVj9daVd1q6fjICKyvl7Y",NA,NA,NA,NA,22,"gems-9"
"661","Alice Dj","Better Off Alone",28.9,26.4,42.8,17.1,16.8,61,50.25,11.55,5.25,26.4,55.62,8.4,0.91,3.65,3.65,"0pMUR7Uvp6vxlbG0qBFvgM",NA,NA,NA,NA,20,"gems-9"
"662","Metronomy","I'm Aquarius",11.05,10.62,8.29,10.24,17.9,17.29,5.67,13.81,2.48,11.62,11.48,8.14,0.54,1.1,1.95,"3xEJ59GyjCjcJ69RQc2ej6",NA,NA,NA,NA,21,"gems-9"
"663","Tim Maia","Pecado Capital",19.36,8,20.18,9.82,9.82,33.91,21.09,7,2.73,13.44,27.5,4.86,0.74,1,2.55,"55g9c7lad0VCcg1PEdJaHl",NA,NA,NA,NA,11,"gems-9"
"664","ATB","Desperate Religion",23.92,23.77,21.62,20,34.15,20.77,24.69,20.38,11.62,24.69,22.73,16,-0.42,1.38,2.31,"5BZ0weLeQoPuVLROuXb0sV",NA,NA,NA,NA,13,"gems-9"
"665","Beverley Knight","Hurricane Jane",24.78,21.22,45.78,35.89,40,24.22,24.67,0.67,2.67,33.53,24.44,1.67,0.62,1.44,3.33,"4zcSLDrG6E0GkysBuh2fD3",NA,NA,NA,NA,9,"gems-9"
"666","Alex Clare","Too Close",28.17,25.92,39.83,20.92,22.92,49.08,44.25,12,14.58,27.55,46.67,13.29,0.76,1.92,3.75,"4sK96UnGx3NjBaqvfTG2dm",NA,NA,NA,NA,12,"gems-9"
"667","Yoav","Club Thing",5.44,15.94,12.5,19.69,21.75,18.88,21.44,19.19,5.5,15.06,20.16,12.34,0.35,1.06,2.5,"7LDqph6mv9A5uzlzuXfhyL",NA,NA,NA,NA,16,"gems-9"
"668","Sly & The Family Stone","Everyday People",20,11.89,47.78,31.67,34.33,49.22,32.78,14.56,7.89,29.13,41,11.22,0.79,2.33,3.22,"7lL2lMWNtzOcf5HnEudNgn",NA,NA,NA,NA,11,"gems-9"
"669","Toquinho","Garota de Ipanema",13.54,6.92,28.31,14.54,27.69,34,9.92,9.38,0.54,18.2,21.96,4.96,0.77,1.08,2.69,"0KtpvAIKMUD4wSsHv25IMn",NA,NA,NA,NA,13,"gems-9"
"670","Tony Toni Ton�","Feels Good",13,8,33.85,12.62,13.15,39.85,27.85,12.62,0.54,16.12,33.85,6.58,0.83,2.15,2.69,"4cRR2gUTOerkUOW5iZpm91",NA,NA,NA,NA,13,"gems-9"
"671","London Grammar","Hey Now (Arty Remix)",35.31,32.06,26.88,24.75,39.12,23.25,21.69,11.06,25.88,31.62,22.47,18.47,0.5,1.81,3.06,"1CUYpY3GpRNkKnn3cEQ2nK",NA,NA,NA,NA,16,"gems-9"
"672","Sara Gazarek","Yours",4.57,0,24.29,54.14,59.86,23,2.14,0,5.71,28.57,12.57,2.86,0.91,1.14,2.86,"3STjN5FAkJiljtZzrSeE0I",NA,NA,NA,NA,7,"gems-9"
"673","Karrin Allyson","Moanin'",22.57,17,28.64,17,40.64,42.86,11.86,8,5,25.17,27.36,6.5,0.87,1.07,3.21,"2FcKhzTwtj5wKdri7bXBMK",NA,NA,NA,NA,14,"gems-9"
"674","Astrud Gilberto","And Roses And Roses",26.31,21.94,38.94,38.38,50.06,17.56,4.75,11.19,25.12,35.12,11.16,18.16,0.83,1.19,2.31,"0BEn0rwSyzuvhKgZ7GLbyO",NA,NA,NA,NA,16,"gems-9"
"675","Paul Davis","Cool Night",25.75,21.83,39.08,37.33,36.58,17.25,20.92,1.58,9.25,32.12,19.08,5.42,0.78,1.75,3,"29KyVqHekckVGfxHn8QS7m",NA,NA,NA,NA,12,"gems-9"
"676","Steely Dan","Blues Beach",18.29,15,20.86,24.86,14.21,39.57,19.21,6.86,3,18.64,29.39,4.93,0.82,1.21,3.29,"1RHIgJN4USj9Buggihf2Pn",NA,NA,NA,NA,14,"gems-9"
"677","Billie Holiday","The Man I Love",19.25,21.58,33.5,31.67,49.58,6.33,4.5,14.75,16.83,31.12,5.42,15.79,0.8,1,1.92,"0ndEbK6LnERIPBG6t4gXDX",NA,NA,NA,NA,12,"gems-9"
"678","James Blake","Timeless",6.36,7.64,2.71,2.14,5.21,7.71,23.5,49.43,2.21,4.81,15.61,25.82,0.9,1.07,1.43,"49jxn2Mdde8QZUx0AlbD0l",NA,NA,NA,NA,14,"gems-9"
"679","Eliane Elias","Time Alone",15.08,13,22.85,37.92,51.62,7.31,4,3.69,17.69,28.09,5.65,10.69,0.87,1.08,2.92,"1hYd1uyB9HQpf4icjtBQoB",NA,NA,NA,NA,13,"gems-9"
"680","Lykke Li","I'm Good, I'm Gone",8.71,5.57,15.57,5.07,15.71,36.36,19.86,5.79,5.43,10.13,28.11,5.61,0.76,1,2.64,"2GjycBB2VHP4NSIzUrJkrE",NA,NA,NA,NA,14,"gems-9"
"681","Agalloch","Limbs",6.36,7.5,5.64,0.14,6.43,6.93,27.79,30.93,12.57,5.21,17.36,21.75,0.77,1,2.14,"62udu2Wo8jTlKtWpsZByBM",NA,NA,NA,NA,14,"gems-9"
"682","Santigold","Disparate Youth",24.29,21.29,28.5,16.71,20.57,35.5,34.07,18.57,6.29,22.27,34.79,12.43,0.69,1.93,3,"0t2QiRkpag0fAgs9zuCPlH",NA,NA,NA,NA,14,"gems-9"
"683","Maysa","Dindi",32.23,24.54,28.54,44.69,45.31,16.54,13.54,2.08,28.08,35.06,15.04,15.08,0.72,1.08,2.92,"6cc51rDYn6G9lahsZk3Fsh",NA,NA,NA,NA,12,"gems-9"
"684","Girls Aloud","I'll Stand by You",38.31,33.81,57.12,52.44,39.06,27.44,39.44,11.88,28.94,44.15,33.44,20.41,0.75,3.62,3.75,"5AEAf1PGC0B6Z1iVE1j8oY",NA,NA,NA,NA,16,"gems-9"
"685","Marina and the Diamonds","Gold",25.12,10.12,15.44,27.62,21.62,31.75,11.44,3.44,6.75,19.99,21.59,5.09,0.76,1.25,3.19,"31cL2Hdc40Rck0wH1sDEja",NA,NA,NA,NA,15,"gems-9"
"686","2NE1","In the Club",23.82,11.09,8.82,19.73,8.45,17.09,28.09,13.91,11.82,14.38,22.59,12.86,0.34,1.09,2.64,"6ZkNt6fWIMoqznNe5RRwRT",NA,NA,NA,NA,11,"gems-9"
"687","The Starting Line","The Best of Me",5.81,12.56,23.06,6.12,3,34.12,34.88,14.38,8.31,10.11,34.5,11.34,0.87,1.06,2.56,"1Up4RdOBpChNDytatxKDXP",NA,NA,NA,NA,16,"gems-9"
"688","Suede","The Power",21.11,15.56,25.78,7.94,18.67,12.44,9,9.44,12.72,17.81,10.72,11.08,0.49,1.28,2.5,"4fwpiQo9zk7AMd3jK4cxmU",NA,NA,NA,NA,18,"gems-9"
"689","Bruno Mars","Treasure",23.17,11.83,28.39,20.94,10.61,67.33,42.5,12.44,0.17,18.99,54.92,6.31,0.93,3.72,3.5,"55h7vJchibLdUkxdlX3fK7",NA,NA,NA,NA,18,"gems-9"
"690","Teena Marie","365",21.8,15.67,23.47,32.33,23.47,45.93,29,9.87,2.13,23.35,37.47,6,0.8,1.33,3.07,"7w7OoMSngihtJTSbG8HLWV",NA,NA,NA,NA,16,"gems-9"
"691","Earth, Wind & Fire","Let's Groove",38.75,25.56,50.44,37.75,28.88,70.56,41.88,8.56,4.31,36.27,56.22,6.44,0.92,3.88,4.25,"3koCCeSaVUyrRo3N2gHrd8",NA,NA,NA,NA,16,"gems-9"
"692","Diana Krall","Walk On By",30.69,13.19,27,21.31,45.5,36.12,22.38,8.88,3.62,27.54,29.25,6.25,0.85,1.38,3.44,"4jZRI1v2LLaDTshDW9qruu",NA,NA,NA,NA,16,"gems-9"
"693","Gnarls Barkley","Just a Thought",19.54,15.38,21.23,12,13.38,14.92,19.54,32.08,32,16.31,17.23,32.04,0.2,1.15,2.23,"5xNUIReo5O6W1LRp2OKJty",NA,NA,NA,NA,14,"gems-9"
"694","C�u","Mais um Lamento",16.82,14.94,16,13.59,25.71,17.65,7.18,12.82,7.47,17.41,12.41,10.15,0.32,1.24,2.65,"7Ms8NNySNGSNtjYtdBqrMD",NA,NA,NA,NA,17,"gems-9"
"695","James Blake","Overgrown",10.57,13.14,17.29,16.29,32.36,6.57,6.71,15.36,23.93,17.93,6.64,19.64,0.57,1.14,1.86,"2IqjKEBiz0CdLKdkXhxw84",NA,NA,NA,NA,14,"gems-9"
"696","Change","The Glow of Love",29.5,22.9,33.9,26.4,27.2,55.9,24.3,14.2,2.2,27.98,40.1,8.2,0.7,2.2,3,"2tpRtiVvuI4WnwpPYwk9Z6",NA,NA,NA,NA,10,"gems-9"
"697","Lasgo","Blue",22.08,31.69,25.46,13.31,17.31,38.15,41.62,25.31,8.38,21.97,39.88,16.85,0.6,1.31,2.77,"1U9FOQOkDsnwlz3SXBCPcg",NA,NA,NA,NA,13,"gems-9"
"698","Laura Pausini","Jenny",21.16,18.32,19.11,30.95,25.84,13.21,9.95,3.21,20.05,23.07,11.58,11.63,0.7,1,2.74,"51ulZ6HIucARLOODM8smpU",NA,NA,NA,NA,19,"gems-9"
"699","Nina Simone","Sinnerman",21.64,18.07,8,11.5,15.93,35.57,22.43,26.07,2,15.03,29,14.04,0.59,1.14,2.57,"5xRP5iyVdGglqlY4Vcjhkx",NA,NA,NA,NA,15,"gems-9"
"700","ABBA","Lay All Your Love on Me",17.3,32.9,45.5,31.7,10.2,57.9,53,22.4,16.6,27.52,55.45,19.5,0.81,3.6,3.4,"2245x0g1ft0HC7sf79zbYN",NA,NA,NA,NA,9,"gems-9"
"701","Katatonia","Last Resort",5.75,10.92,29.67,2.42,7.75,17,22.33,39.17,24.83,11.3,19.67,32,0.6,1.17,2.33,"2gtu8xsu1VGahuRJ2YZAHA",NA,NA,NA,NA,12,"gems-9"
"702","Christopher Cross","Ride Like the Wind",10.09,7.91,22.36,4.36,16.45,27.82,14.36,7.45,1.55,12.24,21.09,4.5,0.67,2.27,2.82,"7gUMShP1l20tC0xf17Zplk",NA,NA,NA,NA,11,"gems-9"
"703","Beyonc�","Blow Remix",9.33,12.56,19.11,28.5,21.33,44.83,32.83,10.89,2.61,18.17,38.83,6.75,0.88,1.72,2.83,"0GjDYSp1bNyjggwPadwlyf",NA,NA,NA,NA,18,"gems-9"
"704","Camila","Mientes",23.89,7.32,16.26,41.84,29.53,16.47,7.16,4,8.89,23.77,11.82,6.45,0.9,1,2.37,"5EhzE6HJaCcLFrf5rPqvpk",NA,NA,NA,NA,19,"gems-9"
"705","Billie Holiday","Strange Fruit",23,16.89,43.83,40,44.28,6.89,8.22,12.17,40.22,33.6,7.56,26.19,0.87,1.39,3.06,"1CTex49P0iWwzUGsMNjgaV",NA,NA,NA,NA,17,"gems-9"
"706","Alesso","Sweet Escape",24.83,32.5,16.5,11.33,12.17,51.25,46.83,19,2.75,19.47,49.04,10.88,0.83,1.58,3.08,"6vPJvkEuWZPcv58NnQ3dBR",NA,NA,NA,NA,12,"gems-9"
"707","Louis Prima","Buona Sera",18.93,7.27,28.73,20.87,17,42.8,22.87,10.33,0.87,18.56,32.83,5.6,0.77,1.2,2.53,"0DXm5n7SBxCED9ssTvrx2J",NA,NA,NA,NA,15,"gems-9"
"708","Santigold","The Keepers",13.95,16,19.42,6.79,9.47,26.11,25.37,9.16,10.37,13.13,25.74,9.76,0.75,1.11,2.63,"1BaVwEV5FogbZuCzpSc7Jl",NA,NA,NA,NA,19,"gems-9"
"709","Ella Fitzgerald","All of Me",13.8,7.67,33.53,15,9.6,49.07,16,6,0.33,15.92,32.53,3.17,0.9,1.2,3,"0qZo9OzKPzg58Ts9ad4Bcy",NA,NA,NA,NA,15,"gems-9"
"710","Knife Party","Centipede",7.92,8.08,8.92,0.38,0.23,25.08,25.69,46.46,1.54,5.11,25.38,24,0.84,1.31,1.77,"0u2AIKDVafHwCFQ9LDnqxH",NA,NA,NA,NA,13,"gems-9"
"711","Kelly Clarkson","Love So Soft",9.45,5.64,10.09,21.64,2.27,54.09,42.45,20.36,2.45,9.82,48.27,11.41,0.89,1.64,2.55,"16QN8cBubEq706vNtPpOME",NA,NA,NA,NA,11,"gems-9"
"712","Madonna","He's a Man",3.69,7.25,10.19,12.94,15.44,10,17.81,10.56,8.12,9.9,13.91,9.34,0.07,1.25,1.88,"4714JHYV5kiMKsuo8eP41E",NA,NA,NA,NA,16,"gems-9"
"713","Fugees","Killing Me Softly with His Song",18.64,27.71,35.43,40.86,41.21,17.93,20,3.93,13.14,32.77,18.96,8.54,0.73,2.71,3.57,"0Q0IVlqMV64kNLlwjPj0Hl",NA,NA,NA,NA,13,"gems-9"
"714","Cheryl Lynn","Got To Be Real",16.56,12.33,29.22,9.22,7.94,32.28,22.89,20.56,1.22,15.06,27.58,10.89,0.73,1.78,2.61,"58r4JuwHhXLAkttkaUZfLw",NA,NA,NA,NA,17,"gems-9"
"715","Louis Armstrong","Mood Indigo",27.33,19.42,42.58,29.25,42.5,17.83,5.5,5,16.58,32.22,11.67,10.79,0.78,1.33,3.25,"1Fo98RNzO78WnMtkZKZXMW",NA,NA,NA,NA,12,"gems-9"
"716","Ledisi","Alright",13.18,16,11.36,3.73,26.91,37.91,15.27,25.36,2,14.24,26.59,13.68,0.54,1,2.36,"1wRQqmZwiF4thdQ8N7FiNv",NA,NA,NA,NA,11,"gems-9"
"717","Kandi","Don't Think I'm Not",5,2.5,21.9,23,10.3,28.3,17.3,5.7,9.3,12.54,22.8,7.5,0.71,2,2.4,"487Dyzs7Xbbk4hIWYyYT80",NA,NA,NA,NA,10,"gems-9"
"718","Feed Me","One Click Headshot",7.67,6.22,17,5.89,9.67,28.11,20.33,21.56,0.78,9.29,24.22,11.17,0.43,1.22,2.11,"4z7t5KsfkxMC1PdOLgog4V",NA,NA,NA,NA,9,"gems-9"
"719","Lana Del Rey","Video Games",41.86,42.29,55.86,52.36,36.79,11.57,34.21,8.86,31.86,45.83,22.89,20.36,0.85,4.14,4.21,"24jvD83UgLmrdGjhWTFslY",NA,NA,NA,NA,14,"gems-9"
"720","Imogen Heap","Loose Ends",5.14,5.57,12,18.71,4,32.14,21.43,21.43,8,9.09,26.79,14.71,0.67,1.14,2.14,"48Z9C1l1LfgpPxuQpfW2n6",NA,NA,NA,NA,7,"gems-9"
"721","Swing Out Sister","You On My Mind",0,11.5,9.62,11.5,19.75,25.12,8.5,10.38,2.62,10.47,16.81,6.5,0.3,1,2,"4uYeKlfkLQMubZ9FhcbDfP",NA,NA,NA,NA,11,"gems-9"
"722","Burial","Broken Home",6,11.92,11.31,0,9.46,2.62,8.08,35.77,3.23,7.74,5.35,19.5,0.7,1,1.38,"69P4h7GB5xQlIU6v1Qv7GN",NA,NA,NA,NA,13,"gems-9"
"723","Doris Day","Dream a Little Dream of Me",25,11.54,62.69,62.38,58.38,13.62,6.38,3,20.23,44,10,11.62,0.94,3.23,3.69,"2HyPrPSANTIPkR6CfiytwY",NA,NA,NA,NA,14,"gems-9"
"724","Geri Halliwell","Love Never Loved Me",22.1,17.2,10.9,27.4,8.5,41.2,34.8,4.4,5.2,17.22,38,4.8,0.75,1.2,2.4,"2s7DRQ5KxfMd4p53VH0viU",NA,NA,NA,NA,10,"gems-9"
"725","Legi�o Urbana","Meninos E Meninas",13.69,20.08,26.38,13.46,6.92,31.54,22.31,15.69,3.23,16.11,26.92,9.46,0.54,1.08,2.38,"22LN0RwHqTUJcIN4dzzB6N",NA,NA,NA,NA,13,"gems-9"
"726","Kylie Minogue","Did It Again",13.12,11.65,25.29,13.18,17.12,33.65,14.71,9.18,4.76,16.07,24.18,6.97,0.7,1.41,2.65,"06N6MhUlurBOamI1rK9u2U",NA,NA,NA,NA,16,"gems-9"
"727","Ladyhawke","My Delirium",14.36,7.29,25.07,12.07,13.64,47.07,48.14,7.79,7.64,14.49,47.61,7.71,0.87,1.21,3.29,"3vqSWOEMO4OOxa2QJHuitI",NA,NA,NA,NA,14,"gems-9"
"728","Alana Davis","32 Flavors",15.71,9.53,8.41,18.71,22.47,15.06,12.29,6.88,7.71,14.96,13.68,7.29,0.52,1,2.12,"3o5dmw1M6ugfLpva7yTyDr",NA,NA,NA,NA,17,"gems-9"
"729","Frank Sinatra","Fly Me to the Moon",30.18,13.82,27.91,43.82,20.55,41.91,19.91,6.09,2.09,27.25,30.91,4.09,0.83,2,3.36,"5b7OgznPJJr1vHNYGyvxau",NA,NA,NA,NA,11,"gems-9"
"730","Mayday Parade","Even Robots Need Blankets",18.62,19.38,40.38,33.12,17.62,25.25,21.12,4.25,14.75,25.82,23.19,9.5,0.63,1,2.62,"1NivdSEUqwvnC6MzO8VZiG",NA,NA,NA,NA,8,"gems-9"
"731","Breathe Carolina","Edge of Heaven",8.07,10,12.79,4.07,4.93,19.86,29.29,30.5,4.07,7.97,24.57,17.29,0.78,1.14,2,"4ZAqYMCngGjxr4sFGlowiy",NA,NA,NA,NA,14,"gems-9"
"732","Stevie Nicks","Ghosts",4.3,3.8,12.8,1,6.2,12.9,20.8,40.4,0,5.62,16.85,20.2,0.8,1.1,2,"6Cy4g8vU4WZJFYgwsAcG6K",NA,NA,NA,NA,10,"gems-9"
"733","Eva Cassidy","True Colors",18.29,13.14,44.93,24.21,37.79,22.36,10.36,0.5,14.07,27.67,16.36,7.29,0.82,1.93,2.79,"7iYvpjSQ9OuXTAMGSRiLJZ",NA,NA,NA,NA,14,"gems-9"
"734","Michael Bubl�","Come Fly With Me",24.92,20,42.17,43.25,35.75,41.17,14,1.75,8.5,33.22,27.58,5.12,0.89,2.92,3.08,"2Cakl6tRkLxccrnqJdvGpu",NA,NA,NA,NA,12,"gems-9"
"735","Missy Higgins","Scar",9.33,2.25,10.42,17.33,16.25,25.08,10.08,4.83,2.83,11.12,17.58,3.83,0.67,1.58,2.92,"1GUZZ8Z04qoRLtcCYkYxIM",NA,NA,NA,NA,13,"gems-9"
"736","Sting","Fields of Gold",32.09,14.45,36.09,36.73,38.55,28.91,8.09,6.82,19.82,31.58,18.5,13.32,0.72,2.82,3.18,"0I1DJdLt9BKOb7GWmWxCjo",NA,NA,NA,NA,12,"gems-9"
