,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,artist,title,Wonder,Transcendence,Nostalgia,Tenderness,Peacefulness,Joy,Power,Tension,Sadness,Sublimity,Vitality,Unease,ICC,Familiarity,Liking,Spotify ID,Youtube Clip,Youtube ID,Youtube Start-Time,Youtube End-Time,Path,genre
528,578,578,579,Mac Demarco,Salad Days,13.92,7.92,14.88,16.71,36.29,8.75,4.12,14.08,8.62,17.94,6.44,11.35,0.71,1.21,2.71,5VdaMUzoQetwxQwtWAd022,https://youtube.com/clip/UgkxEzsxY4JhCdP_WCCAMgxR5_3sXfrhvJ6r,UgkxEzsxY4JhCdP_WCCAMgxR5_3sXfrhvJ6r,0:18,0:48,tracks/UgkxEzsxY4JhCdP_WCCAMgxR5_3sXfrhvJ6r.mp3,pop
529,579,579,580,Wrabel,The Village,32.13,22.43,19.48,28.57,32.43,19.43,8.65,6.04,21.83,27.01,14.04,13.93,0.59,2.04,3.43,6epvwUINain4iSHCTWA0sj,https://youtube.com/clip/UgkxpnhiQPUtgAkHJTcKBqBX4YVnznIpklej,UgkxpnhiQPUtgAkHJTcKBqBX4YVnznIpklej,1:28,2:13,tracks/UgkxpnhiQPUtgAkHJTcKBqBX4YVnznIpklej.mp3,pop
530,580,580,581,Hey Judeschka!,ImmerwiederSommertag,19.12,11.46,20.04,28.04,48.5,13.79,0.83,1.46,12.04,25.43,7.31,6.75,0.86,1.08,3.21,0Us9gRoh9xyD6aPSo1SBIR,https://youtube.com/clip/UgkxWLVqzZ11njLTSueB2OPYpS2MgTWdFEDZ,UgkxWLVqzZ11njLTSueB2OPYpS2MgTWdFEDZ,0:22,1:15,tracks/0Us9gRoh9xyD6aPSo1SBIR.mp3,pop
531,581,581,582,Zara Larsson,Lush Life,29.6,4.4,19.9,0.75,12.55,55.4,20.85,5.95,0.0,13.44,38.12,2.98,0.9,2.9,2.75,1rIKgCH4H52lrvDcz50hS8,https://youtube.com/clip/Ugkxw_lqLsqg-q51fa3xN3ZizS8en_o0TgQz,Ugkxw_lqLsqg-q51fa3xN3ZizS8en_o0TgQz,0:40,1:10,tracks/Ugkxw_lqLsqg-q51fa3xN3ZizS8en_o0TgQz.mp3,pop
532,582,582,583,Backstreet Boys,Everybody,33.14,4.33,40.43,0.0,5.24,54.71,35.38,9.0,0.0,16.63,45.05,4.5,0.92,4.1,3.29,1di1BEgJYzPvXUuinsYJGP,https://youtube.com/clip/UgkxLGSKI0SJjf-ZvA0lqIxxIBeF4wnzxeoA,UgkxLGSKI0SJjf-ZvA0lqIxxIBeF4wnzxeoA,1:33,2:10,tracks/UgkxLGSKI0SJjf-ZvA0lqIxxIBeF4wnzxeoA.mp3,pop
533,583,583,584,Chain Smokers,Paris,28.3,6.75,33.95,23.4,30.0,26.55,12.25,6.0,1.2,24.48,19.4,3.6,0.71,3.1,3.35,15vzANxN8G9wWfwAJLLMCg,https://youtube.com/clip/UgkxVjM_EF_78oGI1czS-hLHl4C7_Y9IRM80,UgkxVjM_EF_78oGI1czS-hLHl4C7_Y9IRM80,1:03,1:50,tracks/UgkxVjM_EF_78oGI1czS-hLHl4C7_Y9IRM80.mp3,pop
534,584,584,585,Imogen Heap,Hide and Seek,15.24,12.33,23.57,5.9,21.71,5.0,6.67,13.86,19.67,15.75,5.83,16.76,0.31,2.05,2.71,7mMlbJlXXo2mRtQ4R9sIzD,https://youtube.com/clip/UgkxReRV3zEnaaqLnC9E3lodVi2eVKn2keyd,UgkxReRV3zEnaaqLnC9E3lodVi2eVKn2keyd,0:52,1:36,tracks/UgkxReRV3zEnaaqLnC9E3lodVi2eVKn2keyd.mp3,pop
535,585,585,586,Kings of Leon,Sex On Fire,18.79,17.71,26.12,17.29,12.71,55.53,35.68,2.62,3.03,18.52,45.6,2.82,0.92,3.91,3.47,0ntQJM78wzOLVeCUAW7Y45,https://youtube.com/clip/UgkxeipZj-Geg6h0swKe_l1n5xckMLymaiBf,UgkxeipZj-Geg6h0swKe_l1n5xckMLymaiBf,0:45,1:15,tracks/UgkxeipZj-Geg6h0swKe_l1n5xckMLymaiBf.mp3,pop
536,586,586,587,M.I.A.,Paper Planes,14.59,7.56,14.12,0.85,6.59,45.65,22.94,18.94,0.0,8.74,34.29,9.47,0.91,3.74,2.97,4YOH3cBrhf4F6T4iYFUdz5,https://youtube.com/clip/UgkxybLbk7xO9Z4sFmjacBa0Ltbd5UZqfUhs,UgkxybLbk7xO9Z4sFmjacBa0Ltbd5UZqfUhs,0:45,1:18,tracks/UgkxybLbk7xO9Z4sFmjacBa0Ltbd5UZqfUhs.mp3,pop
537,587,587,588,Of Monsters and Men,Empire,22.85,18.74,17.26,28.65,28.79,24.06,17.62,4.53,5.24,23.26,20.84,4.88,0.69,1.32,3.15,4M9lfUgDeLHu1fL2ZxZSlu,https://youtube.com/clip/Ugkxf0nw-6_MLp5IkVeSr8bGhMovsOLM3g9p,Ugkxf0nw-6_MLp5IkVeSr8bGhMovsOLM3g9p,1:10,1:54,tracks/Ugkxf0nw-6_MLp5IkVeSr8bGhMovsOLM3g9p.mp3,pop
538,588,588,589,Backstreet Boys,I Want It That Way,16.03,4.12,51.09,8.38,23.03,58.35,11.79,2.59,2.38,20.53,35.07,2.49,0.96,4.53,3.65,47BBI51FKFwOMlIiX6m8ya,https://youtube.com/clip/Ugkx0gbLayRz3zpWm6_vvRZe5ZydozAlA7_q,Ugkx0gbLayRz3zpWm6_vvRZe5ZydozAlA7_q,1:09,1:39,tracks/Ugkx0gbLayRz3zpWm6_vvRZe5ZydozAlA7_q.mp3,pop
539,589,589,590,Namika,Lieblingsmensch,22.65,11.53,17.74,16.51,24.56,36.33,8.91,7.42,0.0,18.6,22.62,3.71,0.85,2.95,3.12,6oHDvarQSp0mf5AD1SyNH0,https://youtube.com/clip/UgkxqVu8pqoC_JLiPG0UHV9Ch31JWCxVjNSp,UgkxqVu8pqoC_JLiPG0UHV9Ch31JWCxVjNSp,1:07,1:38,tracks/UgkxqVu8pqoC_JLiPG0UHV9Ch31JWCxVjNSp.mp3,pop
540,590,590,591,Marvin Gaye,Lets Get It On,22.63,2.56,23.35,45.35,28.63,38.35,6.81,1.86,0.0,24.5,22.58,0.93,0.94,4.14,3.58,39l1UORIhuHvUWfxG53tRZ,https://youtube.com/clip/UgkxrgHhtdgm5mEhCoBwSVYmf1Tmps9exZ9S,UgkxrgHhtdgm5mEhCoBwSVYmf1Tmps9exZ9S,0:02,0:51,tracks/UgkxrgHhtdgm5mEhCoBwSVYmf1Tmps9exZ9S.mp3,pop
541,591,591,592,Owl City,Fireflies,32.93,8.53,32.81,10.21,26.67,36.4,14.05,2.98,1.49,22.23,25.22,2.23,0.9,4.28,3.63,3DamFFqW32WihKkTVlwTYQ,https://youtube.com/clip/UgkxdG32gFqfrJg0dGGYY_uteAlllbNoqQwj,UgkxdG32gFqfrJg0dGGYY_uteAlllbNoqQwj,66240:00,2:57,tracks/UgkxdG32gFqfrJg0dGGYY_uteAlllbNoqQwj.mp3,pop
542,592,592,593,Babybird,If You'll Be Mine,22.12,6.49,20.19,26.77,30.84,18.56,9.12,6.53,4.74,21.28,13.84,5.64,0.85,1.51,2.79,5EMnZ3vruQchFxvGTxr0zH,,,,,tracks/5EMnZ3vruQchFxvGTxr0zH.mp3,pop
543,593,593,594,Gnarls Barkley,Crazy,25.7,17.09,16.88,8.7,30.79,51.73,27.15,12.06,1.18,19.83,39.44,6.62,0.89,4.18,3.64,1vxw6aYJls2oq3gW0DujAo,https://youtube.com/clip/UgkxURrovlQ8eMOBWDrOOu1soG2CoeI5XVan,UgkxURrovlQ8eMOBWDrOOu1soG2CoeI5XVan,10080:00,1:43,tracks/UgkxURrovlQ8eMOBWDrOOu1soG2CoeI5XVan.mp3,pop
544,594,594,595,Lily Allen,Fuck You,24.44,1.34,19.81,2.91,26.47,56.28,34.56,12.56,0.0,14.99,45.42,6.28,0.93,3.09,3.38,6ylAVPbjRQoNY0khgh63Jf,https://youtube.com/clip/UgkxNxvXBP4fzk9Y_nNCKiyXZmnPaPkbt-Rm,UgkxNxvXBP4fzk9Y_nNCKiyXZmnPaPkbt-Rm,1:23,2:00,tracks/6ylAVPbjRQoNY0khgh63Jf.mp3,pop
545,595,595,596,Pitbull,Better On Me,11.91,9.68,13.21,19.88,28.62,42.97,18.44,14.76,2.62,16.66,30.71,8.69,0.84,1.44,2.65,0vLlEo1D4VRiGzMLxLbsh2,https://youtube.com/clip/UgkxCR_Az098RiwjH07R9_uAqtt8bx0xOmNm,UgkxCR_Az098RiwjH07R9_uAqtt8bx0xOmNm,0:22,0:54,tracks/UgkxCR_Az098RiwjH07R9_uAqtt8bx0xOmNm.mp3,pop
546,596,596,597,Beyonce,Halo,27.94,22.91,30.36,17.55,20.0,25.3,32.94,12.52,13.15,23.75,29.12,12.83,0.43,4.09,3.36,2MfOcbtgz2yTsiznFmVZUN,https://youtube.com/clip/UgkxOQ0jGF0Dy7qev4oDn0V5sTNumm48WRwH,UgkxOQ0jGF0Dy7qev4oDn0V5sTNumm48WRwH,1:34,2:04,tracks/UgkxOQ0jGF0Dy7qev4oDn0V5sTNumm48WRwH.mp3,pop
547,597,597,598,Elle King,Ex's &Oh's,31.96,19.12,21.96,8.5,13.5,66.42,59.15,9.65,0.0,19.01,62.79,4.83,0.95,3.81,3.88,70eDxAyAraNTiD6lx2ZEnH,https://youtube.com/clip/Ugkx3wz3aVo_p1Uhr4T5tZitbHQC7eywoKY0,Ugkx3wz3aVo_p1Uhr4T5tZitbHQC7eywoKY0,0:53,1:23,tracks/Ugkx3wz3aVo_p1Uhr4T5tZitbHQC7eywoKY0.mp3,pop
548,598,598,599,B.O.B.,Nothing On You,38.81,16.42,29.12,25.12,23.85,38.35,19.54,4.62,0.5,26.66,28.94,2.56,0.82,3.85,3.42,4X5xWMINgGA6l0GoyYkMcr,https://youtube.com/clip/UgkxCgXfMr1h4vSaB0uGDI1TrXKL-83WFZyR,UgkxCgXfMr1h4vSaB0uGDI1TrXKL-83WFZyR,0:00,0:31,tracks/UgkxCgXfMr1h4vSaB0uGDI1TrXKL-83WFZyR.mp3,pop
549,599,599,600,Five for fighting,Easy Tonight,13.08,22.12,35.46,24.0,26.5,27.27,13.08,9.88,5.38,24.23,20.17,7.63,0.73,1.04,2.92,57PHqrPsX6E7OX9LeKSo9Q,https://youtube.com/clip/UgkxM7QItiIp2cz1B295WAqIJIkGqlE7qAyn,UgkxM7QItiIp2cz1B295WAqIJIkGqlE7qAyn,1:12,1:57,tracks/UgkxM7QItiIp2cz1B295WAqIJIkGqlE7qAyn.mp3,pop
550,600,600,601,Avril Lavigne,Complicated,15.81,21.15,59.96,12.85,20.81,43.19,29.88,5.73,10.35,26.12,36.54,8.04,0.9,4.19,3.81,5xEM5hIgJ1jjgcEBfpkt2F,https://youtube.com/clip/UgkxuBVPqF9HZrtcJEF8rMIYYpIpE-L4pVku,UgkxuBVPqF9HZrtcJEF8rMIYYpIpE-L4pVku,0:32,1:24,tracks/UgkxuBVPqF9HZrtcJEF8rMIYYpIpE-L4pVku.mp3,pop
551,601,601,602,Miley Cyrus,Party In The U.S.A,36.5,9.54,22.75,6.21,21.25,61.18,32.36,9.86,1.57,19.25,46.77,5.71,0.91,3.36,3.25,3E7dfMvvCLUddWissuqMwr,https://youtube.com/clip/UgkxXAnhmK-cr-gWYaL5HcGGdfTE8wYQKhOv,UgkxXAnhmK-cr-gWYaL5HcGGdfTE8wYQKhOv,1:14,2:09,tracks/UgkxXAnhmK-cr-gWYaL5HcGGdfTE8wYQKhOv.mp3,pop
552,602,602,603,The Beach Boys,Wouldn't It Be Nice,44.14,15.14,42.96,14.5,26.89,59.71,18.61,4.79,0.0,28.73,39.16,2.39,0.92,3.39,3.75,6VojZJpMyuKClbwyilWlQj,https://youtube.com/clip/UgkxMIFrldamm2elSRJqGxtQq0EoLtw-RNtM,UgkxMIFrldamm2elSRJqGxtQq0EoLtw-RNtM,0:24,0:51,tracks/6VojZJpMyuKClbwyilWlQj.mp3,pop
553,603,603,604,Kodaline,High Hopes,29.0,14.62,45.38,30.92,31.85,8.65,3.46,3.85,28.42,30.35,6.06,16.13,0.85,1.62,3.31,6KkyuDhrEhR5nJVKtv9mCf,https://youtube.com/clip/UgkxxE0UPyXSqBdOkLWuvGyyXu5YDHRdkCQw,UgkxxE0UPyXSqBdOkLWuvGyyXu5YDHRdkCQw,0:39,1:28,tracks/UgkxxE0UPyXSqBdOkLWuvGyyXu5YDHRdkCQw.mp3,pop
554,604,604,605,Dido,White Flag,10.38,20.31,40.04,30.42,41.5,18.81,3.77,8.69,8.27,28.53,11.29,8.48,0.85,3.31,3.5,6si71supnBUhddjR2FJc2L,https://youtube.com/clip/UgkxnYU_OFSe4XiAc_DMg7cgtb4VSIZP6bC4,UgkxnYU_OFSe4XiAc_DMg7cgtb4VSIZP6bC4,1:17,2:02,tracks/UgkxnYU_OFSe4XiAc_DMg7cgtb4VSIZP6bC4.mp3,pop
555,605,605,606,Bon Jovi,Livin On A Prayer,27.07,15.2,24.33,6.93,9.0,51.43,47.3,8.9,0.0,16.51,49.37,4.45,0.92,4.0,3.67,37ZJ0p5Jm13JPevGcx4SkF,https://youtube.com/clip/Ugkx1Hg6Vaur-0wpdBAYuTD9Axnx8hIk9Txb,Ugkx1Hg6Vaur-0wpdBAYuTD9Axnx8hIk9Txb,2:00,2:36,tracks/Ugkx1Hg6Vaur-0wpdBAYuTD9Axnx8hIk9Txb.mp3,pop
556,606,606,607,Amy Macdonald,Mr Rock & Roll,18.8,3.73,26.83,18.47,18.47,41.5,9.0,5.2,4.27,17.26,25.25,4.73,0.88,2.63,3.17,6aX2LyT7zpTLe3iZfDeHki,https://youtube.com/clip/Ugkxc-nb6hieiIpaGqLhKJjFkteZrVSD_QiV,Ugkxc-nb6hieiIpaGqLhKJjFkteZrVSD_QiV,1:46,2:19,tracks/Ugkxc-nb6hieiIpaGqLhKJjFkteZrVSD_QiV.mp3,pop
557,607,607,608,Alicia Keys,If I Ain't Got You,25.4,20.33,36.03,54.23,41.03,17.47,13.87,10.57,8.87,35.41,15.67,9.72,0.88,3.27,3.83,3XVBdLihbNbxUwZosxcGuJ,https://youtube.com/clip/UgkxrPlnq-ux8G190EZ5mqQatzID-YW3YEvl,UgkxrPlnq-ux8G190EZ5mqQatzID-YW3YEvl,0:41,1:13,tracks/UgkxrPlnq-ux8G190EZ5mqQatzID-YW3YEvl.mp3,pop
558,608,608,609,Daniel Powter,Bad Day,25.67,8.3,42.43,35.97,31.03,39.0,12.97,0.8,6.83,28.68,25.98,3.82,0.89,4.37,3.67,0mUyMawtxj1CJ76kn9gIZK,https://youtube.com/clip/UgkxMYoWzQiOOQF8zBwxt7jFT2OSI6ZITlE8,UgkxMYoWzQiOOQF8zBwxt7jFT2OSI6ZITlE8,0:43,1:25,tracks/UgkxMYoWzQiOOQF8zBwxt7jFT2OSI6ZITlE8.mp3,pop
559,609,609,610,Tal Bachman,Shes So High,33.36,6.58,28.06,13.25,12.25,49.19,14.14,1.44,3.31,18.7,31.67,2.38,0.92,3.5,3.69,7mnGQesk1TzQLzQ9bYWZPR,https://youtube.com/clip/Ugkxwy59jnh0aLgiwec-cn7Ze5u52Ywm7hrZ,Ugkxwy59jnh0aLgiwec-cn7Ze5u52Ywm7hrZ,0:29,1:08,tracks/Ugkxwy59jnh0aLgiwec-cn7Ze5u52Ywm7hrZ.mp3,pop
560,610,610,611,Rihanna,Work,13.76,2.05,6.78,8.65,11.95,33.62,16.38,12.62,0.0,8.64,25.0,6.31,0.83,3.76,3.0,72TFWvU3wUYdUuxejTTIzt,https://youtube.com/clip/Ugkx-Gw9o8IZlUypDB7WXEGl557bAxwpnJDF,Ugkx-Gw9o8IZlUypDB7WXEGl557bAxwpnJDF,4:53,5:21,tracks/Ugkx-Gw9o8IZlUypDB7WXEGl557bAxwpnJDF.mp3,pop
561,611,611,612,David Gray,Please Forgive me,17.65,12.08,15.81,6.86,20.92,18.97,6.59,9.57,0.0,14.66,12.78,4.78,0.68,1.78,2.95,2H0oiflYrs8PPjOxZ5TdIu,https://youtube.com/clip/Ugkx5ik9HReAChsNTE22YWQIw-mB6CM4BcGX,Ugkx5ik9HReAChsNTE22YWQIw-mB6CM4BcGX,1:34,2:12,tracks/Ugkx5ik9HReAChsNTE22YWQIw-mB6CM4BcGX.mp3,pop
562,612,612,613,Paramore,The Only Exception,14.89,9.27,29.3,17.14,25.97,16.68,5.41,4.62,13.19,19.31,11.04,8.91,0.72,2.7,3.32,3ZHfX6kbiY7JVsB63lLOLu,https://youtube.com/clip/UgkxnciX8ktBt6h1hcv0NlSR362q0NW7a92F,UgkxnciX8ktBt6h1hcv0NlSR362q0NW7a92F,2:00,2:36,tracks/UgkxnciX8ktBt6h1hcv0NlSR362q0NW7a92F.mp3,pop
563,613,613,614,Imogen Heap,Goodnight And Go,14.88,7.04,8.4,17.4,17.24,22.08,5.28,14.4,0.0,12.99,13.68,7.2,0.54,1.28,2.6,0vfWzo75MKGYiQSiT5jEzt,https://youtube.com/clip/Ugkx0_zmov0mmcvdoztrLoB4ya2XNEHl0YxG,Ugkx0_zmov0mmcvdoztrLoB4ya2XNEHl0YxG,1:30,2:03,tracks/Ugkx0_zmov0mmcvdoztrLoB4ya2XNEHl0YxG.mp3,pop
564,614,614,615,Arctic Monkeys,Do I Wanna Know,27.44,25.72,27.24,8.08,18.72,26.04,23.2,5.8,2.0,21.44,24.62,3.9,0.71,2.96,3.52,5FVd6KXrgO9B3JPmC8OPst,https://youtube.com/clip/Ugkx3C93_K7mw93V4DJ7PUu7FluA0Qo_7WQf,Ugkx3C93_K7mw93V4DJ7PUu7FluA0Qo_7WQf,1:21,1:51,tracks/Ugkx3C93_K7mw93V4DJ7PUu7FluA0Qo_7WQf.mp3,pop
565,615,615,616,Neil Diamond,I Am....I Said,16.0,2.88,15.88,11.0,14.64,14.4,10.68,2.56,4.56,12.08,12.54,3.56,0.4,1.72,2.52,67nKQBktGIafE3DBW3Cbe4,https://youtube.com/clip/Ugkx0lQDjM2adlxSETV95beTn_cIlHl0YSd_,Ugkx0lQDjM2adlxSETV95beTn_cIlHl0YSd_,0:00,2:04,tracks/Ugkx0lQDjM2adlxSETV95beTn_cIlHl0YSd_.mp3,pop
566,616,616,617,Angus and Julia Stone,Big Jet Plane,16.48,10.24,24.8,22.04,31.16,13.72,3.24,3.12,8.72,20.94,8.48,5.92,0.74,1.88,2.92,3HedB2EwVAj5MAx8xFE1ea,https://youtube.com/clip/Ugkxv_U_qXBVuH3ODIY2urwJsO0Rm6HEYYJB,Ugkxv_U_qXBVuH3ODIY2urwJsO0Rm6HEYYJB,1:27,2:11,tracks/Ugkxv_U_qXBVuH3ODIY2urwJsO0Rm6HEYYJB.mp3,pop
567,617,617,618,George Ezra,Budapest,36.81,17.76,23.86,15.05,38.43,45.52,9.29,10.1,5.81,26.38,27.4,7.95,0.81,3.62,3.52,2ixsaeFioXJmMgkkbd4uj1,https://youtube.com/clip/Ugkxfu-9yJ7j2Z4EQTwH4ks0kQ_q9djUdd57,Ugkxfu-9yJ7j2Z4EQTwH4ks0kQ_q9djUdd57,-,0:59,tracks/Ugkxfu-9yJ7j2Z4EQTwH4ks0kQ_q9djUdd57.mp3,pop
568,618,618,619,Marvin Gaye,Sexual Healing,25.4,10.1,13.9,35.65,25.05,38.15,19.7,12.65,2.6,22.02,28.92,7.62,0.71,3.1,3.2,3VZmChrnVW8JK6ano4gSED,https://youtube.com/clip/Ugkx80MBio8Ru7rwkMHlrJ0potrMvWLEoW0z,Ugkx80MBio8Ru7rwkMHlrJ0potrMvWLEoW0z,0:28,0:58,tracks/Ugkx80MBio8Ru7rwkMHlrJ0potrMvWLEoW0z.mp3,pop
569,619,619,620,The Kooks,Naive,27.2,20.35,39.3,18.25,30.3,42.45,19.25,3.55,0.0,27.08,30.85,1.77,0.81,3.0,3.55,7BHPGtpuuWWsvE7cCaMuEU,https://youtube.com/clip/UgkxIfqh2W_vjI850bs5t59AQ3eY3r_9m6ib,UgkxIfqh2W_vjI850bs5t59AQ3eY3r_9m6ib,0:15,0:45,tracks/UgkxIfqh2W_vjI850bs5t59AQ3eY3r_9m6ib.mp3,pop
570,620,620,621,Frank Ocean,Thinkin Bout You,16.71,5.95,21.52,17.1,24.95,19.43,0.0,18.95,7.33,17.25,9.71,13.14,0.53,2.19,2.67,5mphdlILgAq3vh1MSvAJTS,,,,,tracks/5mphdlILgAq3vh1MSvAJTS.mp3,pop
571,621,621,622,Genesis,I Can't Dance,4.39,7.3,10.26,2.65,10.09,32.61,22.48,10.35,0.0,6.94,27.54,5.17,0.8,2.61,2.65,6AvvAzzOEUs9orFhDkOPOl,https://youtube.com/clip/Ugkxs6xZ8_CXN9nQPg6c1oWdhjnaa0l2DOw_,Ugkxs6xZ8_CXN9nQPg6c1oWdhjnaa0l2DOw_,1:35,2:14,tracks/Ugkxs6xZ8_CXN9nQPg6c1oWdhjnaa0l2DOw_.mp3,pop
572,622,622,623,Black Eyed Peas,I Gotta Feeling,37.52,9.96,31.26,3.39,9.09,69.78,45.74,14.3,0.0,18.24,57.76,7.15,0.93,4.57,3.7,4kLLWz7srcuLKA7Et40PQR,https://youtube.com/clip/UgkxHufLO18mbaTP7D7J51qS37IciumNGtZo,UgkxHufLO18mbaTP7D7J51qS37IciumNGtZo,3:45,4:32,tracks/UgkxHufLO18mbaTP7D7J51qS37IciumNGtZo.mp3,pop
573,623,623,624,Shakira,Underneath your clothes,14.04,7.09,27.48,26.65,33.7,19.22,2.43,2.04,5.22,21.79,10.83,3.63,0.8,2.48,2.78,15f8Cv8RXUlOOCIf2oaceN,https://youtube.com/clip/UgkxoXLglRH8n4Kx6C91YXsPk-v5_tk69Ba7,UgkxoXLglRH8n4Kx6C91YXsPk-v5_tk69Ba7,1:31,2:09,tracks/UgkxoXLglRH8n4Kx6C91YXsPk-v5_tk69Ba7.mp3,pop
574,624,624,625,James Morrison,I Won't Let You Go,12.17,7.39,23.39,29.26,27.48,15.91,3.22,4.61,8.09,19.94,9.57,6.35,0.73,2.7,3.0,2TUzU4IkfH8kcvY2MUlsd2,https://youtube.com/clip/UgkxXmZvBwLkvJDUaEv5UH6CjoJ8Tr0VkKlZ,UgkxXmZvBwLkvJDUaEv5UH6CjoJ8Tr0VkKlZ,0:26,1:00,tracks/UgkxXmZvBwLkvJDUaEv5UH6CjoJ8Tr0VkKlZ.mp3,pop
575,625,625,626,Lianne La Havas,What You Don't Do,21.63,9.07,3.3,16.67,14.59,34.7,16.56,9.48,0.0,13.05,25.63,4.74,0.78,1.22,2.93,4mityPmJpqtHea3y9qZLg6,https://youtube.com/clip/UgkxddAnp6m4kzA6iMpgHBC-9slf5WbZaUXQ,UgkxddAnp6m4kzA6iMpgHBC-9slf5WbZaUXQ,0:40,1:15,tracks/4mityPmJpqtHea3y9qZLg6.mp3,pop
576,626,626,627,Maggie reilly,Everytime We Touch,14.07,3.3,23.85,24.0,23.59,20.11,10.33,11.78,3.33,17.76,15.22,7.56,0.65,3.52,3.11,2n9Ni9TFPcNHCdoPOQKXZ6,,,,,tracks/2n9Ni9TFPcNHCdoPOQKXZ6.mp3,pop
577,627,627,628,Akon,Lonely,23.11,3.67,36.19,17.78,20.0,27.15,3.33,2.96,22.15,20.15,15.24,12.56,0.82,3.81,3.7,4v7DCN09hgXkKazefkznDQ,https://youtube.com/clip/Ugkx5Nbr6OxWbldg37V8L7Gmto0Ncrnq_rbv,Ugkx5Nbr6OxWbldg37V8L7Gmto0Ncrnq_rbv,1:17,1:49,tracks/Ugkx5Nbr6OxWbldg37V8L7Gmto0Ncrnq_rbv.mp3,pop
578,628,628,629,Tame Impala,The Less I Know The Better,25.44,8.97,31.94,19.78,41.56,29.72,9.53,5.47,2.62,25.54,19.62,4.05,0.89,2.28,2.97,6K4t31amVTZDgR3sKmwUJJ,https://youtube.com/clip/UgkxCJJtlS2-YFNqRIhOvg1e_JqCaau9avkP,UgkxCJJtlS2-YFNqRIhOvg1e_JqCaau9avkP,2:11,2:42,tracks/UgkxCJJtlS2-YFNqRIhOvg1e_JqCaau9avkP.mp3,pop
579,629,629,630,Bag Raiders,Shooting Stars,32.32,10.06,24.19,11.48,28.29,52.77,16.19,12.32,0.32,21.27,34.48,6.32,0.91,2.94,3.32,0UeYCHOETPfai02uskjJ3x,https://youtube.com/clip/UgkxAR8m_aazONenJf1M02Bo3_Zb65m0lLtH,UgkxAR8m_aazONenJf1M02Bo3_Zb65m0lLtH,0:24,0:54,tracks/UgkxAR8m_aazONenJf1M02Bo3_Zb65m0lLtH.mp3,pop
580,630,630,631,Gary Jules,Mad World,24.82,15.06,58.39,15.06,26.61,3.7,1.64,6.45,41.3,27.99,2.67,23.88,0.94,4.58,3.76,3JOVTQ5h8HGFnDdp4VT3MP,https://youtube.com/clip/UgkxtyssG62_onzp6HEPprFdOI9dOulolVnR,UgkxtyssG62_onzp6HEPprFdOI9dOulolVnR,0:05,0:49,tracks/3JOVTQ5h8HGFnDdp4VT3MP.mp3,pop
581,631,631,632,Mark Ronson,Uptown Funk,32.9,9.97,11.42,2.81,28.48,72.29,50.97,9.87,0.0,17.12,61.63,4.94,0.95,4.29,3.45,32OlwWuMpZ6b0aN2RZOeMS,https://youtube.com/clip/UgkxAtoariM8O0ql3atpeX96wd-ObqBs0aW_,UgkxAtoariM8O0ql3atpeX96wd-ObqBs0aW_,1:32,2:02,tracks/UgkxAtoariM8O0ql3atpeX96wd-ObqBs0aW_.mp3,funk_soul
582,632,632,633,The Beatles,Let It Be,32.23,25.1,56.39,36.48,51.0,22.52,10.84,1.65,9.13,40.24,16.68,5.39,0.92,3.94,3.68,7iN1s7xHE4ifF5povM6A48,https://youtube.com/clip/UgkxeQzl6iTLYXcapbCRDdFnu72hh36c4zrh,UgkxeQzl6iTLYXcapbCRDdFnu72hh36c4zrh,1:06,1:52,tracks/7iN1s7xHE4ifF5povM6A48.mp3,pop
583,633,633,634,Eric Clapton,Tears In Heaven,35.52,29.35,59.1,37.65,41.94,6.61,4.9,2.1,27.1,40.71,5.76,14.6,0.92,3.1,3.55,7utRJ4BeYx85khzP3lKoBX,https://youtube.com/clip/UgkxxEFa8-Gy3pVOySexdjb0g18Q75s0Le1z,UgkxxEFa8-Gy3pVOySexdjb0g18Q75s0Le1z,0:24,1:03,tracks/UgkxxEFa8-Gy3pVOySexdjb0g18Q75s0Le1z.mp3,pop
584,634,634,635,Lola Marsh,Wishing Girl,16.33,17.3,9.78,14.22,25.63,21.26,6.89,9.22,0.52,16.65,14.07,4.87,0.69,1.81,2.81,2iawlVRHk4Q9aPg0OgG20D,https://youtube.com/clip/UgkxryzdwbzDKWLWBfxb50LhzI49iot0WfJg,UgkxryzdwbzDKWLWBfxb50LhzI49iot0WfJg,2:02,2:36,tracks/UgkxryzdwbzDKWLWBfxb50LhzI49iot0WfJg.mp3,pop
585,635,635,636,Bilderbuch,Maschin,13.0,4.52,7.96,4.07,16.3,29.26,17.85,18.04,0.0,9.17,23.56,9.02,0.82,1.89,2.3,2Lg1njXKvhgv72U9QkrwXi,https://youtube.com/clip/UgkxbEuXpB48AVtJ2zkcUd5JdK5PfnA7tM7g,UgkxbEuXpB48AVtJ2zkcUd5JdK5PfnA7tM7g,0:26,0:58,tracks/UgkxbEuXpB48AVtJ2zkcUd5JdK5PfnA7tM7g.mp3,pop
